time, data
170.185, 0.685599
170.185, 0.685599
170.202, 0.685599
170.219, 0.685599
170.219, 0.685599
170.236, 0.685599
170.236, 0.685599
170.253, 0.685599
170.27, 0.685599
170.287, 0.685599
170.287, 0.685599
170.304, 0.685599
170.321, 0.685599
170.321, 0.685599
170.338, 0.685599
170.355, 0.685599
170.355, 0.685599
170.372, 0.685599
170.372, 0.685599
170.389, 0.685599
170.406, 0.685599
170.406, 0.685599
170.423, 0.685599
170.44, 0.685599
170.44, 0.685599
170.457, 0.685599
170.457, 0.685599
170.474, 0.685599
170.491, 0.685599
170.491, 0.685599
170.508, 0.685599
170.525, 0.685599
170.525, 0.685599
170.542, 0.685599
170.559, 0.685599
170.559, 0.685599
170.576, 0.685599
170.593, 0.685599
170.593, 0.685599
170.61, 0.685599
