time, data
87.003, 0.685559
87.02, 0.685559
87.037, 0.685559
87.037, 0.685559
87.054, 0.685559
87.071, 0.685559
87.071, 0.685559
87.088, 0.685559
87.105, 0.685559
87.105, 0.685559
87.122, 0.685559
87.139, 0.685559
87.139, 0.685559
87.156, 0.685559
87.156, 0.685559
87.173, 0.685559
87.19, 0.685559
87.19, 0.685559
87.207, 0.685559
87.224, 0.685559
87.224, 0.685559
87.241, 0.685559
87.258, 0.685559
87.258, 0.685559
87.275, 0.685559
87.275, 0.685559
87.292, 0.685559
87.309, 0.685559
87.309, 0.685559
87.326, 0.685559
87.342, 0.685559
87.342, 0.685559
87.359, 0.685559
87.376, 0.685559
87.376, 0.685559
87.393, 0.685559
87.41, 0.685559
87.41, 0.685559
87.427, 0.685559
87.444, 0.685559
87.444, 0.685559
87.461, 0.685559
87.478, 0.685559
87.478, 0.685559
87.495, 0.685559
87.512, 0.685559
87.512, 0.685559
87.529, 0.685559
87.546, 0.685559
87.546, 0.685559
87.563, 0.685559
87.58, 0.685559
87.58, 0.685559
87.597, 0.685559
87.614, 0.685559
87.614, 0.685559
87.631, 0.685559
87.631, 0.685559
87.648, 0.685559
87.665, 0.685559
87.665, 0.685559
87.682, 0.685559
87.699, 0.685559
87.699, 0.685559
87.716, 0.685559
87.716, 0.685559
87.733, 0.685559
87.75, 0.685559
87.75, 0.685559
87.767, 0.685559
87.784, 0.685559
87.784, 0.685559
87.801, 0.685559
87.818, 0.685559
87.818, 0.685559
87.835, 0.685559
87.852, 0.685559
87.852, 0.685559
87.869, 0.685559
87.886, 0.685559
87.886, 0.685559
87.903, 0.685559
87.919, 0.685559
87.919, 0.685559
87.936, 0.685559
87.953, 0.685559
87.953, 0.685559
87.969, 0.685559
87.985, 0.685559
87.985, 0.685559
88.002, 0.685559
88.002, 0.685559
88.019, 0.685559
88.036, 0.685559
88.036, 0.685559
88.053, 0.685559
88.07, 0.685559
88.07, 0.685559
88.087, 0.685559
88.104, 0.685559
88.121, 0.685559
88.121, 0.685559
88.138, 0.685559
88.138, 0.685559
88.155, 0.685559
88.172, 0.685559
88.172, 0.685559
88.189, 0.685559
88.206, 0.685559
88.206, 0.685559
88.223, 0.685559
88.24, 0.685559
88.24, 0.685559
88.257, 0.685559
88.274, 0.685559
88.274, 0.685559
88.291, 0.685559
88.291, 0.685559
88.308, 0.685559
88.325, 0.685559
88.325, 0.685559
88.342, 0.685559
88.359, 0.685559
88.359, 0.685559
88.376, 0.685559
88.393, 0.685559
88.393, 0.685559
88.41, 0.685559
88.427, 0.685559
88.427, 0.685559
88.444, 0.685559
88.444, 0.685559
88.461, 0.685559
88.478, 0.685559
88.478, 0.685559
88.495, 0.685559
88.512, 0.685559
88.512, 0.685559
88.529, 0.685559
88.546, 0.685559
88.546, 0.685559
88.563, 0.685559
88.579, 0.685559
88.579, 0.685559
88.596, 0.685559
88.613, 0.685559
88.613, 0.685559
88.63, 0.685559
88.647, 0.685559
88.647, 0.685559
88.664, 0.685559
88.681, 0.685559
88.681, 0.685559
88.698, 0.685559
88.715, 0.685559
88.715, 0.685559
88.732, 0.685559
88.749, 0.685559
88.749, 0.685559
88.766, 0.685559
88.783, 0.685559
88.783, 0.685559
88.8, 0.685559
88.817, 0.685559
88.817, 0.685559
88.834, 0.685559
88.834, 0.685559
88.851, 0.685559
88.868, 0.685559
88.868, 0.685559
88.885, 0.685559
88.902, 0.685559
88.902, 0.685559
88.919, 0.685559
88.936, 0.685559
88.936, 0.685559
88.953, 0.685559
88.953, 0.685559
88.97, 0.685559
88.987, 0.685559
88.987, 0.685559
89.004, 0.685559
89.021, 0.685559
89.021, 0.685559
89.038, 0.685559
89.055, 0.685559
89.055, 0.685559
89.072, 0.685559
89.089, 0.685559
89.089, 0.685559
89.106, 0.685559
89.123, 0.685559
89.123, 0.685559
89.14, 0.685559
89.157, 0.685559
89.157, 0.685559
89.174, 0.685559
89.191, 0.685559
89.191, 0.685559
89.207, 0.685559
89.207, 0.685559
89.224, 0.685559
89.241, 0.685559
89.241, 0.685559
89.258, 0.685559
89.275, 0.685559
89.275, 0.685559
89.292, 0.685559
89.309, 0.685559
89.309, 0.685559
89.326, 0.685559
89.343, 0.685559
89.343, 0.685559
89.36, 0.685559
89.377, 0.685559
89.377, 0.685559
89.394, 0.685559
89.411, 0.685559
89.411, 0.685559
89.428, 0.685559
89.445, 0.685559
89.445, 0.685559
89.462, 0.685559
89.479, 0.685559
89.479, 0.685559
89.496, 0.685559
89.496, 0.685559
89.513, 0.685559
89.53, 0.685559
89.53, 0.685559
89.547, 0.685559
89.564, 0.685559
89.564, 0.685559
89.581, 0.685559
89.598, 0.685559
89.598, 0.685559
89.615, 0.685559
89.632, 0.685559
89.632, 0.685559
89.649, 0.685559
89.649, 0.685559
89.666, 0.685559
89.683, 0.685559
89.683, 0.685559
89.7, 0.685559
89.717, 0.685559
89.717, 0.685559
89.734, 0.685559
89.751, 0.685559
89.751, 0.685559
89.768, 0.685559
89.785, 0.685559
89.785, 0.685559
89.802, 0.685559
89.819, 0.685559
89.819, 0.685559
89.836, 0.685559
89.853, 0.685559
89.853, 0.685559
89.87, 0.685559
89.887, 0.685559
89.887, 0.685559
89.904, 0.685559
89.921, 0.685559
89.921, 0.685559
89.938, 0.685559
89.955, 0.685559
89.955, 0.685559
89.972, 0.685559
89.989, 0.685559
89.989, 0.685559
90.006, 0.685559
90.006, 0.685559
90.023, 0.685559
90.04, 0.685559
90.04, 0.685559
90.057, 0.685559
90.074, 0.685568
90.074, 0.685568
90.091, 0.685604
90.108, 0.685691
90.108, 0.685691
90.125, 0.685843
90.125, 0.685843
90.142, 0.686064
90.159, 0.686361
90.159, 0.686361
90.176, 0.686742
90.193, 0.687207
90.193, 0.687207
90.21, 0.687758
90.227, 0.688408
90.227, 0.688408
90.244, 0.689146
90.261, 0.689974
90.261, 0.689974
90.278, 0.690896
90.295, 0.691906
90.295, 0.691906
90.312, 0.692998
90.329, 0.694172
90.329, 0.694172
90.346, 0.695425
90.363, 0.696746
90.363, 0.696746
90.38, 0.698126
90.38, 0.698126
90.397, 0.69957
90.414, 0.701059
90.414, 0.701059
90.431, 0.702583
90.448, 0.704139
90.448, 0.704139
90.465, 0.705713
90.482, 0.707291
90.482, 0.707291
90.499, 0.708862
90.516, 0.710417
90.516, 0.710417
90.533, 0.711936
90.55, 0.713403
90.55, 0.713403
90.567, 0.714811
90.567, 0.714811
90.584, 0.716135
90.601, 0.71736
90.601, 0.71736
90.618, 0.718465
90.635, 0.719424
90.635, 0.719424
90.652, 0.720215
90.669, 0.720821
90.669, 0.720821
90.686, 0.721231
90.703, 0.721439
90.703, 0.721439
90.72, 0.721447
90.737, 0.721257
90.737, 0.721257
90.754, 0.720878
90.771, 0.720319
90.771, 0.720319
90.788, 0.719592
90.805, 0.718712
90.805, 0.718712
90.822, 0.71769
90.822, 0.71769
90.839, 0.716543
90.856, 0.715288
90.856, 0.715288
90.873, 0.713938
90.89, 0.712508
90.89, 0.712508
90.907, 0.71102
90.924, 0.709483
90.924, 0.709483
90.941, 0.707911
90.958, 0.706325
90.958, 0.706325
90.975, 0.704735
90.992, 0.703153
90.992, 0.703153
91.009, 0.701593
91.026, 0.700073
91.026, 0.700073
91.043, 0.698595
91.06, 0.697172
91.06, 0.697172
91.077, 0.695824
91.094, 0.694549
91.094, 0.694549
91.111, 0.693356
91.111, 0.693356
91.128, 0.69226
91.145, 0.691266
91.145, 0.691266
91.162, 0.690375
91.179, 0.689596
91.179, 0.689596
91.196, 0.688937
91.213, 0.688377
91.213, 0.688377
91.229, 0.68793
91.245, 0.687553
91.245, 0.687553
91.262, 0.687212
91.262, 0.687212
91.278, 0.686942
91.295, 0.6867
91.295, 0.6867
91.312, 0.686496
91.329, 0.686325
91.329, 0.686325
91.346, 0.686183
91.363, 0.686063
91.363, 0.686063
91.38, 0.685963
91.397, 0.68588
91.397, 0.68588
91.414, 0.685809
91.431, 0.68575
91.431, 0.68575
91.448, 0.685701
91.465, 0.68566
91.465, 0.68566
91.482, 0.685626
91.499, 0.685597
91.499, 0.685597
91.516, 0.685573
91.533, 0.685553
91.533, 0.685553
91.55, 0.685536
91.567, 0.685522
91.567, 0.685522
91.584, 0.685511
91.601, 0.685501
91.601, 0.685501
91.618, 0.685492
91.618, 0.685492
91.635, 0.685486
91.652, 0.68548
91.652, 0.68548
91.669, 0.685475
91.686, 0.685471
91.686, 0.685471
91.703, 0.685468
91.72, 0.685465
91.72, 0.685465
91.737, 0.685463
91.737, 0.685463
91.754, 0.685461
91.771, 0.685459
91.771, 0.685459
91.788, 0.685458
91.805, 0.685457
91.805, 0.685457
91.822, 0.685456
91.839, 0.685455
91.839, 0.685455
91.856, 0.685454
91.873, 0.685454
91.873, 0.685454
91.89, 0.685453
91.907, 0.685453
91.907, 0.685453
91.924, 0.685452
91.941, 0.685452
91.941, 0.685452
91.958, 0.685452
91.975, 0.685452
91.975, 0.685452
91.992, 0.685452
91.992, 0.685452
92.009, 0.685451
92.026, 0.685451
92.026, 0.685451
92.043, 0.685451
92.06, 0.685451
92.06, 0.685451
92.077, 0.685451
92.094, 0.685451
92.094, 0.685451
92.111, 0.685451
92.128, 0.685451
92.128, 0.685451
92.145, 0.685451
92.162, 0.685451
92.162, 0.685451
92.179, 0.685451
92.196, 0.685451
92.196, 0.685451
92.213, 0.685451
92.23, 0.685451
92.23, 0.685451
92.247, 0.685451
92.264, 0.685451
92.264, 0.685451
92.281, 0.685451
92.297, 0.685451
92.297, 0.685451
92.314, 0.685451
92.314, 0.685451
92.331, 0.685451
92.348, 0.685451
92.348, 0.685451
92.365, 0.685451
92.382, 0.685451
92.382, 0.685451
92.399, 0.685451
92.416, 0.685451
92.416, 0.685451
92.433, 0.685451
92.45, 0.685451
92.45, 0.685451
92.467, 0.685451
92.467, 0.685451
92.484, 0.685451
92.501, 0.685451
92.501, 0.685451
92.518, 0.685451
92.535, 0.685451
92.535, 0.685451
92.552, 0.685451
92.569, 0.685451
92.569, 0.685451
92.586, 0.685451
92.603, 0.685451
92.603, 0.685451
92.62, 0.685451
92.637, 0.685451
92.637, 0.685451
92.654, 0.685451
92.671, 0.685451
92.671, 0.685451
92.688, 0.685451
92.705, 0.685451
92.705, 0.685451
92.722, 0.685451
92.739, 0.685451
92.739, 0.685451
92.756, 0.685451
92.756, 0.685451
92.773, 0.685451
92.79, 0.685451
92.79, 0.685451
92.807, 0.685451
92.824, 0.685451
92.824, 0.685451
92.841, 0.685451
92.858, 0.685451
92.858, 0.685451
92.875, 0.685451
92.892, 0.685451
92.892, 0.685451
92.909, 0.685451
92.909, 0.685451
92.926, 0.685451
92.943, 0.685451
92.943, 0.685451
92.96, 0.685451
92.977, 0.685451
92.977, 0.685451
92.994, 0.685451
93.011, 0.685451
93.011, 0.685451
93.028, 0.685451
93.045, 0.685451
93.045, 0.685451
93.062, 0.685451
93.079, 0.685451
93.079, 0.685451
93.096, 0.685451
93.113, 0.685451
93.113, 0.685451
93.13, 0.685451
93.147, 0.685451
93.147, 0.685451
93.164, 0.685451
93.181, 0.685451
93.181, 0.685451
93.198, 0.685451
93.198, 0.685451
93.215, 0.685451
93.231, 0.685451
93.231, 0.685451
93.248, 0.685451
93.265, 0.685451
93.265, 0.685451
93.282, 0.685451
93.299, 0.685451
93.299, 0.685451
93.316, 0.685451
93.333, 0.685451
93.333, 0.685451
93.35, 0.685451
93.367, 0.685451
93.367, 0.685451
93.384, 0.685451
93.401, 0.685451
93.401, 0.685451
93.418, 0.685451
93.435, 0.685451
93.435, 0.685451
93.452, 0.685451
93.452, 0.685451
93.469, 0.685451
93.486, 0.685451
93.486, 0.685451
93.503, 0.685451
93.52, 0.685451
93.52, 0.685451
93.537, 0.685451
93.554, 0.685451
93.554, 0.685451
93.571, 0.685451
93.588, 0.685451
93.588, 0.685451
93.605, 0.685451
93.622, 0.685451
93.622, 0.685451
93.638, 0.685451
93.638, 0.685451
93.655, 0.685451
93.672, 0.685451
93.672, 0.685451
93.689, 0.685451
93.706, 0.685451
93.706, 0.685451
93.723, 0.685451
93.74, 0.685451
93.74, 0.685451
93.757, 0.685451
93.774, 0.685451
93.774, 0.685451
93.791, 0.685451
93.808, 0.685451
93.808, 0.685451
93.825, 0.685451
93.842, 0.685451
93.842, 0.685451
93.859, 0.685451
93.859, 0.685451
93.876, 0.685451
93.893, 0.685451
93.893, 0.685451
93.91, 0.685451
93.927, 0.685451
93.927, 0.685451
93.944, 0.685451
93.961, 0.685451
93.961, 0.685451
93.978, 0.685451
93.995, 0.685451
93.995, 0.685451
94.012, 0.685451
94.029, 0.685451
94.029, 0.685451
94.046, 0.685451
94.063, 0.685451
94.063, 0.685451
94.08, 0.685451
94.08, 0.685451
94.097, 0.685451
94.114, 0.685451
94.114, 0.685451
94.131, 0.685451
94.148, 0.685451
94.148, 0.685451
94.165, 0.685451
94.182, 0.685451
94.182, 0.685451
94.199, 0.685451
94.216, 0.685451
94.216, 0.685451
94.233, 0.685451
94.25, 0.685451
94.25, 0.685451
94.267, 0.685451
94.284, 0.685451
94.284, 0.685451
94.301, 0.685451
94.318, 0.685451
94.318, 0.685451
94.335, 0.685451
94.335, 0.685451
94.352, 0.685451
94.369, 0.685451
94.369, 0.685451
94.386, 0.685451
94.403, 0.685451
94.403, 0.685451
94.42, 0.685451
94.437, 0.685451
94.437, 0.685451
94.454, 0.685451
94.471, 0.685451
94.471, 0.685451
94.488, 0.685451
94.505, 0.685451
94.505, 0.685451
94.522, 0.685451
94.539, 0.685451
94.539, 0.685451
94.556, 0.685451
94.573, 0.685451
94.573, 0.685451
94.59, 0.685451
94.59, 0.685451
94.607, 0.685451
94.624, 0.685451
94.641, 0.685451
94.641, 0.685451
94.658, 0.685451
94.658, 0.685451
94.675, 0.685451
94.692, 0.685451
94.692, 0.685451
94.709, 0.685451
94.726, 0.685451
94.726, 0.685451
94.743, 0.685451
94.76, 0.685451
94.76, 0.685451
94.777, 0.685451
94.794, 0.685451
94.794, 0.685451
94.811, 0.685451
94.811, 0.685451
94.828, 0.685451
94.845, 0.685451
94.845, 0.685451
94.862, 0.685451
94.879, 0.685451
94.879, 0.685451
94.896, 0.685451
94.913, 0.685451
94.913, 0.685451
94.93, 0.685451
94.946, 0.685451
94.946, 0.685451
94.963, 0.685451
94.98, 0.685451
94.98, 0.685451
94.997, 0.685451
95.014, 0.685451
95.014, 0.685451
95.031, 0.685451
95.048, 0.685451
95.048, 0.685451
95.065, 0.685451
95.082, 0.685451
95.082, 0.685451
95.099, 0.685451
95.116, 0.685451
95.116, 0.685451
95.132, 0.685451
95.132, 0.685451
95.149, 0.685451
95.166, 0.685451
95.166, 0.685451
95.183, 0.685451
95.2, 0.685451
95.2, 0.685451
95.217, 0.685451
95.234, 0.685451
95.234, 0.685451
95.251, 0.685451
95.268, 0.685451
95.268, 0.685451
95.285, 0.685451
95.285, 0.685451
95.302, 0.685451
95.319, 0.685451
95.336, 0.685451
95.336, 0.685451
95.353, 0.685451
95.353, 0.685451
95.37, 0.685451
95.387, 0.685451
95.387, 0.685451
95.404, 0.685451
95.421, 0.685451
95.421, 0.685451
95.438, 0.685451
95.455, 0.685451
95.455, 0.685451
95.472, 0.685451
95.489, 0.685451
95.489, 0.685451
95.506, 0.685451
95.506, 0.685451
95.523, 0.685451
95.54, 0.685451
95.54, 0.685451
95.557, 0.685451
95.574, 0.685451
95.574, 0.685451
95.591, 0.685451
95.608, 0.685451
95.608, 0.685451
95.625, 0.685451
95.642, 0.685451
95.642, 0.685451
95.659, 0.685451
95.676, 0.685451
95.676, 0.685451
95.693, 0.685451
95.71, 0.685451
95.71, 0.685451
95.727, 0.685451
95.744, 0.685451
95.744, 0.685451
95.761, 0.685451
95.778, 0.685451
95.778, 0.685451
95.795, 0.685451
95.812, 0.685451
95.812, 0.685451
95.829, 0.685451
95.846, 0.685451
95.846, 0.685451
95.863, 0.685451
95.863, 0.685451
95.88, 0.685451
95.897, 0.685451
95.897, 0.685451
95.914, 0.685451
95.931, 0.685451
95.931, 0.685451
95.948, 0.685451
95.965, 0.685451
95.965, 0.685451
95.982, 0.685451
95.982, 0.685451
95.999, 0.685451
96.016, 0.685451
96.016, 0.685451
96.033, 0.685451
96.05, 0.685451
96.05, 0.685451
96.067, 0.685451
96.084, 0.685451
96.084, 0.685451
96.101, 0.685451
96.101, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
96.117, 0.685451
