-26.1930,-9.6540,0.000,7099.941,0
-26.2026528166765,-9.6504500295,7.099941,7099.941,0.001
-26.2122985334120,-9.6398001180,14.199882,7099.941,0.002
-26.2219300502655,-9.6220502655,21.299823,7099.941,0.003
-26.2315402672960,-9.5972004720,28.399764,7099.941,0.004
-26.2411220845625,-9.5652507375,35.499705,7099.941,0.005
-26.2506684021240,-9.5262010620,42.599646,7099.941,0.006
-26.2601721200395,-9.4800514455,49.699587,7099.941,0.007
-26.2696261383680,-9.4268018880,56.799528,7099.941,0.008
-26.2790233571685,-9.3664523895,63.899469,7099.941,0.009
-26.2883566765000,-9.2990029500,70.999410,7099.941,0.010
-26.2976189964215,-9.2244535695,78.099351,7099.941,0.011
-26.3068032169920,-9.1428042480,85.199292,7099.941,0.012
-26.3159022382705,-9.0540549855,92.299233,7099.941,0.013
-26.3249089603160,-8.9582057820,99.399174,7099.941,0.014
-26.3338162831875,-8.8552566375,106.499115,7099.941,0.015
-26.3426171069440,-8.7452075520,113.599056,7099.941,0.016
-26.3513043316445,-8.6280585255,120.698997,7099.941,0.017
-26.3598708573480,-8.5038095580,127.798938,7099.941,0.018
-26.3683095841135,-8.3724606495,134.898879,7099.941,0.019
-26.3766134120000,-8.2340118000,141.998820,7099.941,0.020
-26.3847752410665,-8.0884630095,149.098761,7099.941,0.021
-26.3927879713720,-7.9358142780,156.198702,7099.941,0.022
-26.4006445029755,-7.7760656055,163.298643,7099.941,0.023
-26.4083377359360,-7.6092169920,170.398584,7099.941,0.024
-26.4158605703125,-7.4352684375,177.498525,7099.941,0.025
-26.4232059061640,-7.2542199420,184.598466,7099.941,0.026
-26.4303666435495,-7.0660715055,191.698407,7099.941,0.027
-26.4373356825280,-6.8708231280,198.798348,7099.941,0.028
-26.4441059231585,-6.6684748095,205.898289,7099.941,0.029
-26.4506702655000,-6.4590265500,212.998230,7099.941,0.030
-26.4570216096115,-6.2424783495,220.098171,7099.941,0.031
-26.4631528555520,-6.0188302080,227.198112,7099.941,0.032
-26.4690569033805,-5.7880821255,234.298053,7099.941,0.033
-26.4747266531560,-5.5502341020,241.397994,7099.941,0.034
-26.4801550049375,-5.3052861375,248.497935,7099.941,0.035
-26.4853348587840,-5.0532382320,255.597876,7099.941,0.036
-26.4902591147545,-4.7940903855,262.697817,7099.941,0.037
-26.4949206729080,-4.5278425980,269.797758,7099.941,0.038
-26.4993124333035,-4.2544948695,276.897699,7099.941,0.039
-26.5034272960000,-3.9740472000,283.997640,7099.941,0.040
-26.5072581610565,-3.6864995895,291.097581,7099.941,0.041
-26.5107979285320,-3.3918520380,298.197522,7099.941,0.042
-26.5140394984855,-3.0901045455,305.297463,7099.941,0.043
-26.5169757709760,-2.7812571120,312.397404,7099.941,0.044
-26.5195996460625,-2.4653097375,319.497345,7099.941,0.045
-26.5219040238040,-2.1422624220,326.597286,7099.941,0.046
-26.5238818042595,-1.8121151655,333.697227,7099.941,0.047
-26.5255258874880,-1.4748679680,340.797168,7099.941,0.048
-26.5268291735485,-1.1305208295,347.897109,7099.941,0.049
-26.5277845625000,-0.7790737500,354.997050,7099.941,0.050
-26.5283849544015,-0.4205267295,362.096991,7099.941,0.051
-26.5286232493120,-0.0548797680,369.196932,7099.941,0.052
-26.5284923472905,0.3178671345,376.296873,7099.941,0.053
-26.5279851483960,0.6977139780,383.396814,7099.941,0.054
-26.5270945526875,1.0846607625,390.496755,7099.941,0.055
-26.5258134602240,1.4787074880,397.596696,7099.941,0.056
-26.5241347710645,1.8798541545,404.696637,7099.941,0.057
-26.5220513852680,2.2881007620,411.796578,7099.941,0.058
-26.5195562028935,2.7034473105,418.896519,7099.941,0.059
-26.5166421240000,3.1258938000,425.996460,7099.941,0.060
-26.5133020486465,3.5554402305,433.096401,7099.941,0.061
-26.5095288768920,3.9920866020,440.196342,7099.941,0.062
-26.5053155087955,4.4358329145,447.296283,7099.941,0.063
-26.5006548444160,4.8866791680,454.396224,7099.941,0.064
-26.4955397838125,5.3446253625,461.496165,7099.941,0.065
-26.4899632270440,5.8096714980,468.596106,7099.941,0.066
-26.4839180741695,6.2818175745,475.696047,7099.941,0.067
-26.4773972252480,6.7610635920,482.795988,7099.941,0.068
-26.4703935803385,7.2474095505,489.895929,7099.941,0.069
-26.4629000395000,7.7408554500,496.995870,7099.941,0.070
-26.4549095027915,8.2414012905,504.095811,7099.941,0.071
-26.4464148702720,8.7490470720,511.195752,7099.941,0.072
-26.4374090420005,9.2637927945,518.295693,7099.941,0.073
-26.4278849180360,9.7856384580,525.395634,7099.941,0.074
-26.4178353984375,10.3145840625,532.495575,7099.941,0.075
-26.4072533832640,10.8506296080,539.595516,7099.941,0.076
-26.3961317725745,11.3937750945,546.695457,7099.941,0.077
-26.3844634664280,11.9440205220,553.795398,7099.941,0.078
-26.3722413648835,12.5013658905,560.895339,7099.941,0.079
-26.3594583680000,13.0658112000,567.995280,7099.941,0.080
-26.3461073758365,13.6373564505,575.095221,7099.941,0.081
-26.3321812884520,14.2160016420,582.195162,7099.941,0.082
-26.3176730059055,14.8017467745,589.295103,7099.941,0.083
-26.29336008461091,-29.01571386525578,599.3415986517170,-7099.941,0.084
-26.32207731100034,-28.41992223710406,592.2416576517170,-7099.941,0.085
-26.35020229573212,-27.83123054995234,585.1417166517170,-7099.941,0.086
-26.37774213874725,-27.24963880380063,578.0417756517170,-7099.941,0.087
-26.40470393998672,-26.67514699864891,570.9418346517170,-7099.941,0.088
-26.43109479939155,-26.10775513449719,563.8418936517170,-7099.941,0.089
-26.45692181690272,-25.54746321134547,556.7419526517170,-7099.941,0.090
-26.48219209246124,-24.99427122919376,549.6420116517170,-7099.941,0.091
-26.50691272600811,-24.44817918804204,542.5420706517170,-7099.941,0.092
-26.53109081748432,-23.90918708789033,535.4421296517170,-7099.941,0.093
-26.55473346683089,-23.37729492873861,528.3421886517170,-7099.941,0.094
-26.57784777398880,-22.85250271058689,521.2422476517170,-7099.941,0.095
-26.60044083889906,-22.33481043343517,514.1423066517170,-7099.941,0.096
-26.62251976150267,-21.82421809728346,507.0423656517170,-7099.941,0.097
-26.64409164174063,-21.32072570213174,499.9424246517170,-7099.941,0.098
-26.66516357955393,-20.82433324798002,492.8424836517170,-7099.941,0.099
-26.68574267488359,-20.33504073482830,485.7425426517170,-7099.941,0.100
